date,Year,Month,Day,Time [UTC],Average temperature [°C],Maximum temperature [°C],Minimum temperature [°C],Average relative humidity [%],Wind speed [m/s],Maximum wind speed [m/s],hour,minute
2021-01-11 20:00:00,2021,1,11,20:00,-1.0,-0.9,-1.3,91,7.3,8.4,20,0
2021-01-11 21:00:00,2021,1,11,21:00,-1.4,-1.2,-1.5,93,8,9.2,21,0
2021-01-11 22:00:00,2021,1,11,22:00,-0.9,-0.8,-1.2,93,7.3,8.6,22,0
2021-01-11 23:00:00,2021,1,11,23:00,-1.2,-1.0,-1.4,93,8.6,9.5,23,0
2021-01-12 00:00:00,2021,1,12,00:00,-1.5,-1.4,-1.6,91,8.3,8.7,0,0
2021-01-12 01:00:00,2021,1,12,01:00,-1.7,-1.5,-1.8,89,10.2,10.9,1,0
2021-01-12 02:00:00,2021,1,12,02:00,-1.5,-1.5,-1.6,88,9.9,11.2,2,0
2021-01-12 03:00:00,2021,1,12,03:00,-1.4,-1.3,-1.5,88,10.5,11.6,3,0
2021-01-12 04:00:00,2021,1,12,04:00,-1.3,-1.2,-1.6,88,11.6,12.5,4,0
2021-01-12 05:00:00,2021,1,12,05:00,-1.6,-1.5,-1.7,96,10.8,12.6,5,0
2021-01-12 06:00:00,2021,1,12,06:00,-1.4,-1.4,-1.5,97,10.8,11.9,6,0
2021-01-12 07:00:00,2021,1,12,07:00,-1.4,-1.4,-1.5,98,11.1,12.2,7,0
2021-01-12 08:00:00,2021,1,12,08:00,-1.3,-1.2,-1.4,98,10.7,11.8,8,0
2021-01-12 09:00:00,2021,1,12,09:00,-1.1,-1.0,-1.2,99,10.6,11.9,9,0
2021-01-12 10:00:00,2021,1,12,10:00,-0.9,-0.8,-1.0,99,10.8,12,10,0
2021-01-12 11:00:00,2021,1,12,11:00,-0.8,-0.8,-0.8,99,10.6,11.6,11,0
2021-01-12 12:00:00,2021,1,12,12:00,-0.8,-0.8,-0.8,99,11.1,12.3,12,0
2021-01-12 13:00:00,2021,1,12,13:00,-0.8,-0.8,-0.9,98,10.7,11.6,13,0
2021-01-12 14:00:00,2021,1,12,14:00,-0.8,-0.7,-0.9,97,10.7,11.6,14,0
2021-01-12 15:00:00,2021,1,12,15:00,-0.5,-0.2,-0.7,96,10.4,11.2,15,0
2021-01-12 16:00:00,2021,1,12,16:00,-0.1,0.0,-0.2,93,10.3,11.1,16,0
2021-01-12 17:00:00,2021,1,12,17:00,-0.2,0.0,-0.6,93,10.1,11.4,17,0
2021-01-12 18:00:00,2021,1,12,18:00,-0.8,-0.6,-1.1,98,9.8,10.5,18,0
2021-01-12 19:00:00,2021,1,12,19:00,-1.1,-1.0,-1.3,98,9.4,10.1,19,0
2021-01-12 20:00:00,2021,1,12,20:00,-1.3,-1.2,-1.4,97,9.6,10.4,20,0
2021-01-12 21:00:00,2021,1,12,21:00,-1.3,-1.3,-1.4,96,9.2,10.3,21,0
2021-01-12 22:00:00,2021,1,12,22:00,-1.3,-1.2,-1.4,96,8.8,9.6,22,0
2021-01-12 23:00:00,2021,1,12,23:00,-1.2,-1.1,-1.2,95,9,9.8,23,0
2021-01-13 00:00:00,2021,1,13,00:00,-1.2,-1.1,-1.3,96,8,8.7,0,0
2021-01-13 01:00:00,2021,1,13,01:00,-1.2,-1.1,-1.3,95,9.2,10.1,1,0
2021-01-13 02:00:00,2021,1,13,02:00,-1.2,-1.1,-1.3,94,11,11.9,2,0
2021-01-13 03:00:00,2021,1,13,03:00,-1.5,-1.3,-1.6,94,10.8,11.6,3,0
2021-01-13 04:00:00,2021,1,13,04:00,-1.6,-1.6,-1.7,93,10.9,12.7,4,0
2021-01-13 05:00:00,2021,1,13,05:00,-1.7,-1.5,-1.8,92,10.9,12,5,0
2021-01-13 06:00:00,2021,1,13,06:00,-1.8,-1.7,-1.8,91,11.2,13.2,6,0
2021-01-13 07:00:00,2021,1,13,07:00,-1.9,-1.8,-2.1,92,10.4,11.8,7,0
2021-01-13 08:00:00,2021,1,13,08:00,-2.3,-2.1,-2.5,93,9.6,12,8,0
2021-01-13 09:00:00,2021,1,13,09:00,-2.5,-2.5,-2.6,91,10.6,11.9,9,0
2021-01-13 10:00:00,2021,1,13,10:00,-3.2,-2.6,-5.2,91,9.3,11.3,10,0
2021-01-13 11:00:00,2021,1,13,11:00,-6.2,-5.4,-6.5,90,6.9,7.8,11,0
2021-01-13 12:00:00,2021,1,13,12:00,-6.7,-6.5,-6.8,89,8.2,8.8,12,0
2021-01-13 13:00:00,2021,1,13,13:00,-7.0,-6.7,-7.2,89,8.3,9.6,13,0
2021-01-13 14:00:00,2021,1,13,14:00,-7.4,-7.0,-7.7,89,7.8,-,14,0
2021-01-13 15:00:00,2021,1,13,15:00,-7.8,-7.6,-8.0,88,6.5,8.3,15,0
2021-01-13 16:00:00,2021,1,13,16:00,-8.2,-8.0,-8.3,87,6.4,7,16,0
2021-01-13 17:00:00,2021,1,13,17:00,-8.3,-8.3,-8.4,87,6.2,6.5,17,0
2021-01-13 18:00:00,2021,1,13,18:00,-8.4,-8.3,-8.4,89,6.3,6.8,18,0
2021-01-13 19:00:00,2021,1,13,19:00,-8.4,-8.4,-8.5,89,6.1,6.6,19,0
2021-01-13 20:00:00,2021,1,13,20:00,-8.4,-8.3,-8.5,89,5.8,6.6,20,0
2021-01-13 21:00:00,2021,1,13,21:00,-8.3,-8.2,-8.3,89,5.5,6.1,21,0
2021-01-13 22:00:00,2021,1,13,22:00,-8.2,-8.1,-8.3,88,5.6,6.8,22,0
2021-01-13 23:00:00,2021,1,13,23:00,-8.1,-7.9,-8.2,89,5.3,5.9,23,0
2021-01-14 00:00:00,2021,1,14,00:00,-8.4,-7.9,-8.9,89,4.8,5.8,0,0
2021-01-14 01:00:00,2021,1,14,01:00,-9.0,-8.9,-9.2,89,5.1,5.8,1,0
2021-01-14 02:00:00,2021,1,14,02:00,-9.6,-9.2,-10.1,87,5.1,6,2,0
2021-01-14 03:00:00,2021,1,14,03:00,-10.4,-10.1,-10.7,84,5.3,6.1,3,0
2021-01-14 04:00:00,2021,1,14,04:00,-11.0,-10.6,-11.3,83,5.7,6.8,4,0
2021-01-14 05:00:00,2021,1,14,05:00,-11.5,-11.3,-11.7,83,5.6,6.1,5,0
2021-01-14 06:00:00,2021,1,14,06:00,-11.9,-11.6,-12.2,83,5.5,6.3,6,0
2021-01-14 07:00:00,2021,1,14,07:00,-12.3,-12.2,-12.4,83,5.1,5.6,7,0
2021-01-14 08:00:00,2021,1,14,08:00,-12.4,-12.3,-12.5,83,4.9,5.6,8,0
2021-01-14 09:00:00,2021,1,14,09:00,-12.6,-12.4,-12.7,81,5.8,6.3,9,0
2021-01-14 10:00:00,2021,1,14,10:00,-12.9,-12.6,-13.4,81,5,6.1,10,0
2021-01-14 11:00:00,2021,1,14,11:00,-13.3,-13.0,-13.5,81,4.6,6.4,11,0
2021-01-14 12:00:00,2021,1,14,12:00,-13.8,-13.5,-14.0,80,4.8,5.3,12,0
2021-01-14 13:00:00,2021,1,14,13:00,-14.4,-14.0,-14.8,79,5.1,5.7,13,0
2021-01-14 14:00:00,2021,1,14,14:00,-15.4,-14.8,-16.0,80,5,6.1,14,0
2021-01-14 15:00:00,2021,1,14,15:00,-16.6,-16.1,-17.1,81,4.9,5.3,15,0
2021-01-14 16:00:00,2021,1,14,16:00,-17.6,-17.1,-18.1,81,5.3,5.8,16,0
2021-01-14 17:00:00,2021,1,14,17:00,-18.3,-18.1,-18.6,81,5.5,6.3,17,0
2021-01-14 18:00:00,2021,1,14,18:00,-19.0,-18.6,-19.4,80,5.3,6.1,18,0
2021-01-14 19:00:00,2021,1,14,19:00,-19.6,-19.4,-19.8,80,5.3,5.7,19,0
2021-01-14 20:00:00,2021,1,14,20:00,-20.0,-19.8,-20.1,80,5.1,5.6,20,0
2021-01-14 21:00:00,2021,1,14,21:00,-20.3,-20.1,-20.5,80,5.3,6.1,21,0
2021-01-14 22:00:00,2021,1,14,22:00,-20.6,-20.5,-20.7,80,4.8,5.2,22,0
2021-01-14 23:00:00,2021,1,14,23:00,-20.7,-20.7,-20.8,80,4.7,5.2,23,0
2021-01-15 00:00:00,2021,1,15,00:00,-20.7,-20.6,-20.9,79,4.8,5.6,0,0
2021-01-15 01:00:00,2021,1,15,01:00,-21.0,-20.9,-21.2,78,4.8,5.2,1,0
2021-01-15 02:00:00,2021,1,15,02:00,-21.2,-21.1,-21.2,76,4.2,5,2,0
2021-01-15 03:00:00,2021,1,15,03:00,-21.2,-21.1,-21.2,75,4.7,5.4,3,0
2021-01-15 04:00:00,2021,1,15,04:00,-21.2,-21.1,-21.3,75,4.6,5.1,4,0
2021-01-15 05:00:00,2021,1,15,05:00,-21.5,-21.3,-21.6,76,4.5,4.9,5,0
2021-01-15 06:00:00,2021,1,15,06:00,-21.6,-21.5,-21.8,77,3.9,4.5,6,0
2021-01-15 07:00:00,2021,1,15,07:00,-21.7,-21.6,-21.8,77,3.9,4.3,7,0
2021-01-15 08:00:00,2021,1,15,08:00,-21.6,-21.4,-21.8,76,4.5,5,8,0
2021-01-15 09:00:00,2021,1,15,09:00,-21.2,-20.9,-21.4,74,4.6,5,9,0
2021-01-15 10:00:00,2021,1,15,10:00,-20.5,-20.1,-20.9,74,4.4,5,10,0
2021-01-15 11:00:00,2021,1,15,11:00,-19.6,-19.2,-20.0,74,3.2,4.7,11,0
2021-01-15 12:00:00,2021,1,15,12:00,-19.0,-18.8,-19.2,74,2.8,3.5,12,0
2021-01-15 13:00:00,2021,1,15,13:00,-18.5,-18.1,-18.9,74,2.8,3.4,13,0
2021-01-15 14:00:00,2021,1,15,14:00,-17.9,-17.7,-18.1,75,2.9,3.4,14,0
2021-01-15 15:00:00,2021,1,15,15:00,-17.6,-17.3,-17.8,77,2.8,3.2,15,0
2021-01-15 16:00:00,2021,1,15,16:00,-16.9,-16.6,-17.3,77,3,3.5,16,0
2021-01-15 17:00:00,2021,1,15,17:00,-16.3,-16.1,-16.6,78,2.3,2.9,17,0
2021-01-15 18:00:00,2021,1,15,18:00,-15.9,-15.6,-16.2,81,2.1,2.4,18,0
2021-01-15 19:00:00,2021,1,15,19:00,-15.3,-15.0,-15.6,83,2.2,2.7,19,0
2021-01-15 20:00:00,2021,1,15,20:00,-14.8,-14.4,-15.1,84,1.9,2.5,20,0
2021-01-15 21:00:00,2021,1,15,21:00,-14.2,-14.1,-14.4,87,2.2,2.5,21,0
2021-01-15 22:00:00,2021,1,15,22:00,-13.8,-13.2,-14.1,87,2,2.6,22,0
2021-01-15 23:00:00,2021,1,15,23:00,-12.9,-12.6,-13.3,86,2.5,3,23,0
2021-01-16 00:00:00,2021,1,16,00:00,-12.5,-12.3,-12.6,86,2.8,3.2,0,0
2021-01-16 01:00:00,2021,1,16,01:00,-12.4,-12.3,-12.6,86,2.8,4,1,0
2021-01-16 02:00:00,2021,1,16,02:00,-12.6,-12.3,-13.0,85,4.1,4.6,2,0
2021-01-16 03:00:00,2021,1,16,03:00,-13.7,-13.0,-14.4,84,4.1,4.8,3,0
2021-01-16 04:00:00,2021,1,16,04:00,-15.0,-14.4,-15.5,83,4.8,5.3,4,0
2021-01-16 05:00:00,2021,1,16,05:00,-15.8,-15.4,-16.2,83,3.9,4.4,5,0
2021-01-16 06:00:00,2021,1,16,06:00,-16.4,-16.0,-16.7,84,3.9,4.6,6,0
2021-01-16 07:00:00,2021,1,16,07:00,-16.9,-16.6,-17.2,85,3.9,4.3,7,0
2021-01-16 08:00:00,2021,1,16,08:00,-17.4,-17.1,-17.7,85,3.3,4.1,8,0
2021-01-16 09:00:00,2021,1,16,09:00,-17.2,-17.0,-17.4,84,3.5,4.1,9,0
2021-01-16 10:00:00,2021,1,16,10:00,-17.2,-16.9,-17.5,83,3.9,4.3,10,0
2021-01-16 11:00:00,2021,1,16,11:00,-16.3,-15.8,-16.9,81,2.8,3.6,11,0
2021-01-16 12:00:00,2021,1,16,12:00,-15.6,-15.4,-15.8,80,3.1,3.5,12,0
2021-01-16 13:00:00,2021,1,16,13:00,-15.5,-15.4,-15.8,78,3,3.6,13,0
2021-01-16 14:00:00,2021,1,16,14:00,-16.1,-15.7,-16.8,78,2.4,3.1,14,0
2021-01-16 15:00:00,2021,1,16,15:00,-16.8,-16.5,-17.0,82,3,3.2,15,0
2021-01-16 16:00:00,2021,1,16,16:00,-17.1,-16.8,-18.0,85,2.5,3.2,16,0
2021-01-16 17:00:00,2021,1,16,17:00,-17.6,-17.1,-18.2,87,3,3.6,17,0
2021-01-16 18:00:00,2021,1,16,18:00,-17.8,-17.3,-18.2,86,2.8,3.7,18,0
2021-01-16 19:00:00,2021,1,16,19:00,-18.2,-17.6,-18.6,86,2.9,3.4,19,0
2021-01-16 20:00:00,2021,1,16,20:00,-18.4,-18.1,-18.7,87,2.3,3,20,0
2021-01-16 21:00:00,2021,1,16,21:00,-18.2,-18.1,-18.4,87,2.1,2.5,21,0
2021-01-16 22:00:00,2021,1,16,22:00,-18.4,-18.1,-18.7,86,2.2,2.9,22,0
2021-01-16 23:00:00,2021,1,16,23:00,-18.3,-18.0,-18.7,86,2.4,3.1,23,0
2021-01-17 00:00:00,2021,1,17,00:00,-18.6,-18.1,-19.1,87,3.3,4,0,0
2021-01-17 01:00:00,2021,1,17,01:00,-18.3,-18.0,-18.5,87,3.2,3.5,1,0
2021-01-17 02:00:00,2021,1,17,02:00,-17.2,-16.5,-18.2,86,3.7,4.6,2,0
2021-01-17 03:00:00,2021,1,17,03:00,-17.0,-16.3,-17.4,87,3.4,4.4,3,0
2021-01-17 04:00:00,2021,1,17,04:00,-15.7,-15.0,-16.4,88,3.9,4.2,4,0
2021-01-17 05:00:00,2021,1,17,05:00,-14.8,-14.6,-15.0,89,3.3,3.6,5,0
2021-01-17 06:00:00,2021,1,17,06:00,-14.6,-14.4,-14.8,88,3.1,3.5,6,0
2021-01-17 07:00:00,2021,1,17,07:00,-13.9,-13.5,-14.4,89,3.4,4.2,7,0
2021-01-17 08:00:00,2021,1,17,08:00,-13.5,-13.3,-13.8,89,3.2,3.5,8,0
2021-01-17 09:00:00,2021,1,17,09:00,-12.8,-11.9,-13.2,90,2.5,3.2,9,0
2021-01-17 10:00:00,2021,1,17,10:00,-11.2,-11.0,-11.9,91,2.7,3.4,10,0
2021-01-17 11:00:00,2021,1,17,11:00,-10.2,-9.3,-11.2,92,2.8,3.7,11,0
2021-01-17 12:00:00,2021,1,17,12:00,-8.8,-8.3,-9.4,92,3.2,3.7,12,0
2021-01-17 13:00:00,2021,1,17,13:00,-8.1,-8.0,-8.3,93,2.6,3.5,13,0
2021-01-17 14:00:00,2021,1,17,14:00,-9.1,-8.3,-9.4,92,3.5,3.9,14,0
2021-01-17 15:00:00,2021,1,17,15:00,-10.0,-9.4,-10.6,92,3.3,3.7,15,0
2021-01-17 16:00:00,2021,1,17,16:00,-9.7,-9.1,-10.5,92,4.1,4.8,16,0
2021-01-17 17:00:00,2021,1,17,17:00,-9.5,-8.7,-10.0,93,3.4,4.3,17,0
2021-01-17 18:00:00,2021,1,17,18:00,-9.1,-8.7,-9.4,93,2.7,2.9,18,0
2021-01-17 19:00:00,2021,1,17,19:00,-8.7,-8.5,-9.1,93,1.6,2.5,19,0
2021-01-17 20:00:00,2021,1,17,20:00,-8.9,-8.5,-9.3,93,2.3,3.8,20,0
2021-01-17 21:00:00,2021,1,17,21:00,-9.2,-8.9,-9.9,92,3.3,4.1,21,0
2021-01-17 22:00:00,2021,1,17,22:00,-10.4,-9.9,-10.8,92,4,4.5,22,0
2021-01-17 23:00:00,2021,1,17,23:00,-10.6,-10.3,-11.1,92,3.1,3.8,23,0
2021-01-18 00:00:00,2021,1,18,00:00,-11.0,-10.5,-11.6,92,1.8,2.9,0,0
2021-01-18 01:00:00,2021,1,18,01:00,-11.8,-11.4,-12.0,91,1.5,1.9,1,0
2021-01-18 02:00:00,2021,1,18,02:00,-12.1,-11.7,-12.5,91,1.2,1.9,2,0
2021-01-18 03:00:00,2021,1,18,03:00,-12.0,-11.6,-12.3,91,1.4,2,3,0
2021-01-18 04:00:00,2021,1,18,04:00,-12.2,-11.8,-12.5,91,2.2,2.7,4,0
2021-01-18 05:00:00,2021,1,18,05:00,-12.3,-11.7,-12.6,91,1.9,3,5,0
2021-01-18 06:00:00,2021,1,18,06:00,-12.4,-11.8,-12.9,90,1.8,2.8,6,0
2021-01-18 07:00:00,2021,1,18,07:00,-12.1,-11.3,-12.6,91,2,2.3,7,0
2021-01-18 08:00:00,2021,1,18,08:00,-10.2,-9.3,-11.3,92,2.5,2.7,8,0
2021-01-18 09:00:00,2021,1,18,09:00,-8.8,-8.2,-9.3,92,2.5,3,9,0
2021-01-18 10:00:00,2021,1,18,10:00,-7.7,-7.2,-8.2,93,2.7,3.5,10,0
2021-01-18 11:00:00,2021,1,18,11:00,-6.6,-5.9,-7.2,94,1.6,3.3,11,0
2021-01-18 12:00:00,2021,1,18,12:00,-5.3,-5.0,-5.9,94,1.8,2.1,12,0
2021-01-18 13:00:00,2021,1,18,13:00,-4.9,-4.6,-5.0,94,1.9,3.2,13,0
2021-01-18 14:00:00,2021,1,18,14:00,-4.4,-4.2,-4.6,95,1.2,2.3,14,0
2021-01-18 15:00:00,2021,1,18,15:00,-4.1,-3.8,-4.3,95,-,-,15,0
2021-01-18 16:00:00,2021,1,18,16:00,-3.6,-2.8,-4.1,97,1.8,3,16,0
2021-01-18 17:00:00,2021,1,18,17:00,-2.4,-1.9,-3.4,97,2.1,2.7,17,0
2021-01-18 18:00:00,2021,1,18,18:00,-1.5,-1.2,-1.9,98,3.5,4.5,18,0
2021-01-18 19:00:00,2021,1,18,19:00,-1.2,-1.1,-1.2,97,2.9,4.4,19,0
2021-01-18 20:00:00,2021,1,18,20:00,-0.9,-0.8,-1.2,97,3.2,3.9,20,0
2021-01-18 21:00:00,2021,1,18,21:00,-0.8,-0.7,-0.9,97,3,3.8,21,0
2021-01-18 22:00:00,2021,1,18,22:00,-0.9,-0.7,-1.1,97,3.4,4.6,22,0
2021-01-18 23:00:00,2021,1,18,23:00,-1.1,-0.7,-1.3,97,3.4,4.2,23,0
2021-01-19 00:00:00,2021,1,19,00:00,-0.4,-0.3,-0.7,97,4.1,5,0,0
2021-01-19 01:00:00,2021,1,19,01:00,-0.6,-0.5,-0.7,97,3.8,4.2,1,0
2021-01-19 02:00:00,2021,1,19,02:00,-0.6,-0.5,-0.7,97,4,4.8,2,0
2021-01-19 03:00:00,2021,1,19,03:00,-0.5,-0.4,-0.6,96,5.1,6.1,3,0
2021-01-19 04:00:00,2021,1,19,04:00,-0.7,-0.6,-1.0,95,3.7,5.1,4,0
2021-01-19 05:00:00,2021,1,19,05:00,-0.5,-0.3,-0.9,95,3.9,4.7,5,0
2021-01-19 06:00:00,2021,1,19,06:00,-0.4,-0.2,-0.6,94,3.6,4.1,6,0
2021-01-19 07:00:00,2021,1,19,07:00,-0.2,-0.1,-0.3,94,4.3,5.1,7,0
2021-01-19 08:00:00,2021,1,19,08:00,-0.2,-0.1,-0.3,95,5.3,6.8,8,0
2021-01-19 09:00:00,2021,1,19,09:00,-0.2,-0.1,-0.3,96,5.5,6.3,9,0
2021-01-19 10:00:00,2021,1,19,10:00,-0.5,-0.3,-0.7,97,5.1,6.1,10,0
2021-01-19 11:00:00,2021,1,19,11:00,-0.4,-0.3,-0.5,97,6.6,7.3,11,0
2021-01-19 12:00:00,2021,1,19,12:00,-0.4,-0.3,-0.4,97,5.3,6.8,12,0
2021-01-19 13:00:00,2021,1,19,13:00,-0.4,-0.3,-0.4,97,6.1,7.1,13,0
2021-01-19 14:00:00,2021,1,19,14:00,-0.4,-0.4,-0.4,97,5.4,5.9,14,0
2021-01-19 15:00:00,2021,1,19,15:00,-0.3,-0.2,-0.4,97,5.2,5.8,15,0
2021-01-19 16:00:00,2021,1,19,16:00,0.0,0.0,-0.1,97,5.9,6.7,16,0
2021-01-19 17:00:00,2021,1,19,17:00,0.1,0.1,0.0,98,5.5,5.8,17,0
2021-01-19 18:00:00,2021,1,19,18:00,0.1,0.2,0.1,97,5.7,6.6,18,0
2021-01-19 19:00:00,2021,1,19,19:00,-0.1,0.1,-0.3,97,6,7.3,19,0
2021-01-19 20:00:00,2021,1,19,20:00,-0.8,-0.3,-1.1,93,5.4,6.6,20,0
2021-01-19 21:00:00,2021,1,19,21:00,-1.1,-1.0,-1.2,90,4.6,5.4,21,0
2021-01-19 22:00:00,2021,1,19,22:00,-1.0,-0.9,-1.1,92,5.2,5.8,22,0
2021-01-19 23:00:00,2021,1,19,23:00,-1.0,-0.9,-1.1,90,5.5,6,23,0
2021-01-20 00:00:00,2021,1,20,00:00,-1.3,-1.1,-1.5,90,5.5,6.5,0,0
2021-01-20 01:00:00,2021,1,20,01:00,-2.0,-1.5,-2.4,88,5.3,6.7,1,0
2021-01-20 02:00:00,2021,1,20,02:00,-2.6,-2.4,-2.7,87,4.5,5.9,2,0
2021-01-20 03:00:00,2021,1,20,03:00,-3.0,-2.7,-3.1,88,3.8,4.4,3,0
2021-01-20 04:00:00,2021,1,20,04:00,-3.4,-3.1,-3.9,88,4.2,4.5,4,0
2021-01-20 05:00:00,2021,1,20,05:00,-5.0,-3.9,-5.7,85,3.7,4.3,5,0
2021-01-20 06:00:00,2021,1,20,06:00,-6.0,-5.8,-6.6,82,3,3.6,6,0
2021-01-20 07:00:00,2021,1,20,07:00,-7.0,-6.7,-7.2,84,3.6,4.1,7,0
2021-01-20 08:00:00,2021,1,20,08:00,-6.6,-5.8,-7.2,87,4.4,4.9,8,0
2021-01-20 09:00:00,2021,1,20,09:00,-5.4,-5.0,-5.8,77,4.8,5.3,9,0
2021-01-20 10:00:00,2021,1,20,10:00,-4.8,-4.2,-5.2,73,4.3,5,10,0
2021-01-20 11:00:00,2021,1,20,11:00,-3.9,-3.8,-4.2,76,4.4,5.1,11,0
2021-01-20 12:00:00,2021,1,20,12:00,-4.1,-3.8,-4.2,82,4.3,5.2,12,0
2021-01-20 13:00:00,2021,1,20,13:00,-4.5,-4.2,-4.6,87,4.7,5.5,13,0
2021-01-20 14:00:00,2021,1,20,14:00,-4.6,-4.5,-4.6,87,4.9,5.5,14,0
2021-01-20 15:00:00,2021,1,20,15:00,-4.7,-4.6,-4.7,88,4.9,5.6,15,0
2021-01-20 16:00:00,2021,1,20,16:00,-4.6,-4.5,-4.7,90,4.7,5.2,16,0
2021-01-20 17:00:00,2021,1,20,17:00,-4.4,-4.2,-4.5,89,4.8,6,17,0
2021-01-20 18:00:00,2021,1,20,18:00,-4.1,-3.9,-4.2,84,5.1,6.4,18,0
2021-01-20 19:00:00,2021,1,20,19:00,-3.8,-3.7,-3.9,84,5.1,5.8,19,0
2021-01-20 20:00:00,2021,1,20,20:00,-3.9,-3.8,-3.9,84,6.4,6.8,20,0
2021-01-20 21:00:00,2021,1,20,21:00,-4.1,-3.9,-4.3,85,6.5,7.5,21,0
2021-01-20 22:00:00,2021,1,20,22:00,-4.3,-4.2,-4.4,87,6.1,7.2,22,0
2021-01-20 23:00:00,2021,1,20,23:00,-4.4,-4.3,-4.4,90,6.4,7.3,23,0
2021-01-21 00:00:00,2021,1,21,00:00,-4.5,-4.4,-4.5,93,6.1,6.8,0,0
2021-01-21 01:00:00,2021,1,21,01:00,-4.5,-4.4,-4.6,92,6.2,6.8,1,0
2021-01-21 02:00:00,2021,1,21,02:00,-4.6,-4.4,-4.7,92,6,7.4,2,0
2021-01-21 03:00:00,2021,1,21,03:00,-4.9,-4.7,-5.0,91,6.6,7.2,3,0
2021-01-21 04:00:00,2021,1,21,04:00,-5.2,-5.0,-5.3,89,6.4,7.5,4,0
2021-01-21 05:00:00,2021,1,21,05:00,-5.2,-5.2,-5.3,88,6.7,8,5,0
2021-01-21 06:00:00,2021,1,21,06:00,-5.3,-5.2,-5.4,88,6.9,8,6,0
2021-01-21 07:00:00,2021,1,21,07:00,-5.4,-5.4,-5.5,89,7.2,7.8,7,0
2021-01-21 08:00:00,2021,1,21,08:00,-5.5,-5.4,-5.5,90,6.8,7.8,8,0
2021-01-21 09:00:00,2021,1,21,09:00,-5.2,-5.1,-5.4,89,8.5,9.6,9,0
2021-01-21 10:00:00,2021,1,21,10:00,-5.1,-5.0,-5.2,89,9.4,10.3,10,0
2021-01-21 11:00:00,2021,1,21,11:00,-5.0,-4.9,-5.1,90,9.4,10.1,11,0
2021-01-21 12:00:00,2021,1,21,12:00,-4.9,-4.9,-5.0,91,9.1,9.9,12,0
2021-01-21 13:00:00,2021,1,21,13:00,-4.9,-4.7,-5.0,92,8.8,10.5,13,0
2021-01-21 14:00:00,2021,1,21,14:00,-4.7,-4.6,-4.7,92,8.4,9.6,14,0
2021-01-21 15:00:00,2021,1,21,15:00,-4.6,-4.4,-4.7,91,8.5,9.6,15,0
2021-01-21 16:00:00,2021,1,21,16:00,-4.4,-4.3,-4.4,93,8.4,9.3,16,0
2021-01-21 17:00:00,2021,1,21,17:00,-4.2,-4.1,-4.3,95,8.1,9.2,17,0
2021-01-21 18:00:00,2021,1,21,18:00,-4.0,-3.9,-4.1,95,8.4,10.6,18,0
2021-01-21 19:00:00,2021,1,21,19:00,-3.7,-3.4,-3.9,96,8.1,9.3,19,0
2021-01-21 20:00:00,2021,1,21,20:00,-3.2,-3.0,-3.4,95,7.1,7.8,20,0
2021-01-21 21:00:00,2021,1,21,21:00,-2.6,-2.2,-3.0,96,6.4,7.3,21,0
2021-01-21 22:00:00,2021,1,21,22:00,-2.0,-1.7,-2.2,96,5.9,6.7,22,0
2021-01-21 23:00:00,2021,1,21,23:00,-1.4,-1.1,-1.7,97,5.5,6.1,23,0
2021-01-22 00:00:00,2021,1,22,00:00,-0.6,-0.1,-1.0,97,4.7,5.5,0,0
2021-01-22 01:00:00,2021,1,22,01:00,0.2,0.5,-0.1,97,4.3,4.6,1,0
2021-01-22 02:00:00,2021,1,22,02:00,1.0,1.4,0.5,97,3.3,4.2,2,0
2021-01-22 03:00:00,2021,1,22,03:00,1.8,2.1,1.4,95,4.4,5.6,3,0
2021-01-22 04:00:00,2021,1,22,04:00,2.1,2.2,1.8,93,4.3,5.3,4,0
2021-01-22 05:00:00,2021,1,22,05:00,1.9,2.0,1.6,94,4.1,5.2,5,0
2021-01-22 06:00:00,2021,1,22,06:00,1.4,1.7,1.2,95,3.5,5.1,6,0
2021-01-22 07:00:00,2021,1,22,07:00,1.3,1.4,1.2,97,3.3,3.7,7,0
2021-01-22 08:00:00,2021,1,22,08:00,1.3,1.5,1.1,97,3.4,4.3,8,0
2021-01-22 09:00:00,2021,1,22,09:00,1.5,1.6,1.5,95,3.7,4.4,9,0
2021-01-22 10:00:00,2021,1,22,10:00,1.6,1.7,1.6,95,4.1,4.6,10,0
2021-01-22 11:00:00,2021,1,22,11:00,1.5,1.6,1.5,95,4.4,5.3,11,0
2021-01-22 12:00:00,2021,1,22,12:00,1.5,1.6,1.4,95,5.2,5.9,12,0
2021-01-22 13:00:00,2021,1,22,13:00,1.2,1.3,1.1,96,5.5,6.1,13,0
2021-01-22 14:00:00,2021,1,22,14:00,1.1,1.3,1.0,96,6.2,6.8,14,0
2021-01-22 15:00:00,2021,1,22,15:00,1.1,1.2,1.1,98,6.1,6.9,15,0
2021-01-22 16:00:00,2021,1,22,16:00,1.2,1.4,1.1,98,6.1,6.9,16,0
2021-01-22 17:00:00,2021,1,22,17:00,1.4,1.4,1.3,98,7.2,8.8,17,0
2021-01-22 18:00:00,2021,1,22,18:00,1.5,1.8,1.3,97,6.6,7.7,18,0
2021-01-22 19:00:00,2021,1,22,19:00,2.1,2.3,1.8,94,4.8,6.6,19,0
2021-01-22 20:00:00,2021,1,22,20:00,2.5,2.7,2.3,92,5.1,5.6,20,0
